id;item;response;rater1;rater2;rater3;rater4;raterm
2037;rope;cat toy;1;1;1;1;1
2037;rope;hair tie;1;1;1;1;1
2037;rope;decorations  similar to Christmas lights;1;1;2;1;1,25
2039;rope;padding;2;1;2;2;1,75
2039;rope;insulation;2;2;3;3;2,5
2039;rope;ballast;3;1;3;2;2,25
2039;rope;roofing;3;1;2;3;2,25
2039;rope;cat toy;1;1;1;1;1
2039;rope;fabric material;1;1;2;2;1,5
2039;rope;door stop;1;1;2;1;1,25
2039;rope;knife handle;2;3;2;3;2,5
2040;rope;belt;1;1;1;1;1
2040;rope;necklace;1;1;1;1;1
2040;rope;wig;2;1;2;2;1,75
2040;rope;net;1;1;1;1;1
2040;rope;picture frame;2;2;2;3;2,25
2041;rope;take it apart so the fibers are all in a big bunch and leave it somewhere for a coworker to have to clean up;1;3;3;3;2,5
2041;rope;roll it up so that it's flat and only the sides are touching like a big circle and use as a canvas for a painting or something;3;2;3;3;2,75
2042;rope;dip the tip in kerosene and light it for use as a light source;2;1;3;3;2,25
2042;rope;tie a knot in one end and use it as a weapon;1;1;2;1;1,25
2042;rope;tie it around your waist and use it as a belt;1;1;1;1;1
2042;rope;unravel it and use the strands to make a wig;2;1;2;2;1,75
2042;rope;make it into a lasso and use it to catch criminals like in the old west;1;1;2;2;1,5
2042;rope;use it as a jump;1;1;1;1;1
2043;rope;shoelaces;1;1;1;1;1
2043;rope;tail;2;1;2;1;1,5
2043;rope;for fishing;2;2;2;2;2
2043;rope;to burn like a candle;1;1;2;1;1,25
2043;rope;hammock lots of;2;1;1;2;1,5
2043;rope;to climb down from a window;1;1;1;1;1
2043;rope;trail for avoiding getting lost;2;1;2;3;2
2044;rope;dress;1;1;1;1;1
2044;rope;weapon;1;1;1;1;1
2044;rope;instrument;2;2;2;2;2
2044;rope;sculpture;1;2;2;1;1,5
2044;rope;giant  3d hair piece;2;1;2;2;1,75
2044;rope;make a   bridge to connect all continents;2;3;3;4;3
2045;rope;swing;1;1;1;1;1
2045;rope;horse;1;1;2;1;1,25
2045;rope;horse lead;1;1;1;1;1
2045;rope;vase decoration;2;2;2;3;2,25
2045;rope;woven coffee table top;2;1;2;3;2
2045;rope;aisle runner edge weight;2;2;3;3;2,5
2045;rope;workout tool;1;1;2;2;1,5
2045;rope;craft material;1;2;2;1;1,5
2045;rope;cat toy;1;1;1;1;1
2045;rope;fishing line;2;2;1;1;1,5
2046;rope;use it to represent cords of muscle in a sculpture;4;4;3;5;4
2046;rope;attach it to a helicopter to whack birds;3;3;4;4;3,5
2046;rope;make a massive candle with it as the wick;1;1;2;2;1,5
2046;rope;hang upside down from it and pretend you're a bat;3;3;3;4;3,25
2046;rope;thread it into oversized shoes as if it were a shoelace;1;1;2;2;1,5
2046;rope;use it instead of tinsel on your Christmas tree;2;2;4;3;2,75
2047;rope;ladder;1;1;1;2;1,25
2047;rope;snake;1;1;2;1;1,25
2047;rope;swing;1;1;1;1;1
2047;rope;anchor;2;1;2;1;1,5
2047;rope;lasso;1;1;1;1;1
2047;rope;spinner;2;2;2;2;2
2047;rope;long distance phone;2;2;3;3;2,5
2047;rope;wick;1;1;2;1;1,25
2047;rope;bad parachute;3;2;4;3;3
2047;rope;tractor pull;1;1;1;2;1,25
2047;rope;airplane tether;3;2;2;2;2,25
2047;rope;DNA strand;3;4;3;3;3,25
2048;rope;as a belt;1;1;1;1;1
2048;rope;for a game;1;1;1;2;1,25
2048;rope;woven to make a fish net;1;1;2;2;1,5
2048;rope;to demonstrate tension vs compression;1;1;3;3;2
2048;rope;shaped into letters to make a sign;2;2;2;3;2,25
2048;rope;as a unit of measure;2;1;1;2;1,5
2049;rope;handcuffs;1;1;1;1;1
2049;rope;belt;1;1;1;1;1
2049;rope;hat;1;1;2;1;1,25
2049;rope;to mark a path;2;1;2;3;2
2049;rope;safety harness;1;1;1;2;1,25
2050;rope;pulley;1;1;1;1;1
2050;rope;leash;1;1;1;1;1
2050;rope;whip;1;1;1;1;1
2050;rope;restraint;1;1;1;1;1
2050;rope;high wire act;2;1;2;3;2
2050;rope;coiled turban;1;2;3;3;2,25
2050;rope;fake snake;1;1;2;1;1,25
2050;rope;imaginary noodles;1;2;2;2;1,75
2050;rope;Rapunzel braid;2;3;3;3;2,75
2050;rope;fake worms;1;1;2;2;1,5
2050;rope;weaving material;1;1;2;1;1,25
2050;rope;imaginary wires;1;3;2;2;2
2051;rope;ladder;1;1;1;2;1,25
2051;rope;swing;1;1;1;1;1
2051;rope;weapon;1;1;1;1;1
2051;rope;dog toy;1;1;1;1;1
2051;rope;toy for a kid;1;1;1;1;1
2051;rope;car decoration;1;1;1;2;1,25
2052;rope;belt;1;1;1;1;1
2052;rope;swing;1;1;1;1;1
2052;rope;tie your bumper to your car;1;1;1;2;1,25
2052;rope;as a border on a poster;2;1;2;3;2
2052;rope;cut something;1;2;2;1;1,5
2053;rope;pulley;1;1;1;1;1
2053;rope;stairs;3;1;2;1;1,75
2053;rope;belt;1;1;1;1;1
2053;rope;mat;2;1;2;2;1,75
2053;rope;clothing;1;1;1;1;1
2053;rope;door;1;1;2;1;1,25
2053;rope;weapon;1;1;1;1;1
2053;rope;vehicle;1;1;2;1;1,25
2053;rope;seating;1;1;2;2;1,5
2053;rope;liner;1;1;2;2;1,5
2053;rope;laptop;1;2;1;1;1,25
2053;rope;shoe laces;1;1;1;1;1
2053;rope;mi;1;1;3;1;1,5
2053;rope;ear muffs;2;2;3;3;2,5
2053;rope;monitor;1;1;2;2;1,5
2053;rope;kick stand;1;2;3;3;2,25
2053;rope;dog toy;1;1;1;1;1
2053;rope;DVD player;1;1;1;1;1
2053;rope;stove top;2;1;2;2;1,75
2053;rope;child's toy;1;1;1;1;1
2053;rope;counting tool;2;1;2;3;2
2053;rope;microwave oven;1;1;2;1;1,25
2053;rope;safety line;1;1;1;2;1,25
2053;rope;cattle wrangler;1;1;2;2;1,5
2053;rope;power sources;2;2;2;2;2
2053;rope;measuring tool;2;1;2;2;1,75
2054;rope;ladder;1;1;1;2;1,25
2054;rope;swing;1;1;1;1;1
2054;rope;magic;1;2;2;1;1,5
2054;rope;whip;1;1;1;1;1
2054;rope;tie to a can to speak through;2;2;2;2;2
2054;rope;repel;1;1;1;1;1
2055;rope;belt;1;1;1;1;1
2055;rope;bracelet;1;1;1;1;1
2055;rope;ruler;2;1;2;2;1,75
2056;rope;jump;1;1;1;1;1
2056;rope;belt;1;1;1;1;1
2056;rope;jewelry;1;1;1;1;1
2056;rope;outfit;1;1;2;1;1,25
2056;rope;dog leash;1;1;1;1;1
2056;rope;clock background wind   into a circle;2;3;2;4;2,75
2057;rope;jump;1;1;1;1;1
2057;rope;tourniquet;3;1;2;1;1,75
2057;rope;swing;1;1;1;1;1
2057;rope;pulling someone out of a hole;1;1;1;1;1
2057;rope;rock climbing;1;1;1;1;1
2057;rope;tightrope to walk across;1;1;1;1;1
2057;rope;tug of war;1;1;1;1;1
2058;rope;belt;1;1;1;1;1
2058;rope;guide people on a trail;1;1;2;2;1,5
2058;rope;wrap it around a tree to keep it warm;2;3;3;4;3
2058;rope;use it as a wick in a giant candle;1;1;2;3;1,75
2058;rope;make a bracelet;1;1;1;2;1,25
2058;rope;otters can use it to climb out of the river;3;2;3;4;3
2058;rope;hair extension;2;1;2;2;1,75
2058;rope;tie it to your phone so you never lose it;2;1;2;3;2
2058;rope;tie two cars together so they don't get separated;1;1;1;2;1,25
2058;rope;pretend it's a giant pet worm;2;1;3;3;2,25
2059;rope;ladder;1;1;1;2;1,25
2059;rope;leash;1;1;1;1;1
2059;rope;noose;1;1;1;1;1
2059;rope;yarn;1;1;2;1;1,25
2059;rope;scarf;2;1;2;3;2
2059;rope;tightrope;1;1;1;1;1
2059;rope;wig;2;1;2;2;1,75
2059;rope;divider;2;1;2;2;1,75
2059;rope;decoration;1;1;1;1;1
2059;rope;wind chime;3;2;3;2;2,5
2059;rope;trail marker;2;1;2;2;1,75
2059;rope;dog toy;1;1;1;1;1
2059;rope;dog toy;1;1;1;1;1
2059;rope;tire swing;2;1;1;1;1,25
2059;rope;trip someone;1;1;1;1;1
2059;rope;depth marker;4;1;2;3;2,5
2060;rope;rug;2;1;2;2;1,75
2060;rope;dress;1;1;1;1;1
2060;rope;jewelry;1;1;1;1;1
2060;rope;fishing line for big ocean fish;3;2;2;2;2,25
2061;rope;harness;1;1;1;1;1
2061;rope;belt;1;1;1;1;1
2061;rope;hammock;2;1;1;2;1,5
2061;rope;purse;1;1;2;2;1,5
2061;rope;divider;2;1;2;2;1,75
2061;rope;jewelry;1;1;1;1;1
2061;rope;hang wall decor;1;1;2;1;1,25
2061;rope;hair tie;1;1;1;1;1
2061;rope;child's toy;1;1;1;1;1
2061;rope;clothes line;2;1;2;1;1,5
2061;rope;hang objects;1;1;1;1;1
2062;rope;tie it to a belt loop and pretend it's a tail;1;1;2;3;1,75
2062;rope;make a tire swing;1;1;1;1;1
2062;rope;make it a snake;1;1;2;1;1,25
2062;rope;pretend its a lasso and you're a cowboy;1;1;2;2;1,5
2062;rope;tie it between 2 trees and use it as a tight;1;1;2;1;1,25
2063;rope;jump;1;1;1;1;1
2063;rope;overhead light pulley system light switch;2;1;2;3;2
2063;rope;prop wire;1;1;2;2;1,5
2063;rope;clothes hanger;2;1;2;1;1,5
2063;rope;line a walkway;1;1;2;3;1,75
2063;rope;toy snake;1;1;2;1;1,25
2063;rope;fire starter;1;2;2;2;1,75
2063;rope;a measuring device;2;1;2;2;1,75
2063;rope;a carpet beater;2;2;3;3;2,5
2063;rope;wall art glued to the wall in patterns you enjoy;2;2;2;2;2
2064;rope;leash;1;1;1;1;1
2064;rope;belt;1;1;1;1;1
2064;rope;jewelry;1;1;1;1;1
2064;rope;decoration;1;1;1;1;1
2064;rope;curtain holder;1;1;2;1;1,25
2064;rope;clothes line;2;1;2;1;1,5
2065;rope;jump;1;1;1;1;1
2065;rope;belt;1;1;1;1;1
2065;rope;swing;1;1;1;1;1
2065;rope;necklace;1;1;1;1;1
2065;rope;dishcloth;1;2;3;3;2,25
2065;rope;pull a canoe from a truck;1;1;1;2;1,25
2065;rope;something to carry your purse with;1;1;2;1;1,25
2065;rope;lawnmower;3;3;3;3;3
2065;rope;shoestring;1;1;1;1;1
2065;rope;hair extensions;2;1;2;2;1,75
2066;rope;to make a fake snake;1;1;2;1;1,25
2066;rope;as a material to fill in the cracks between door frames and bodies so that no one can see in;3;3;3;4;3,25
2066;rope;to create a hammock in your living room instead of a couch;3;1;2;3;2,25
2066;rope;to make a turban;1;3;2;3;2,25
2066;rope;to connect two doors so that you can open them at the same time;2;3;2;3;2,5
2066;rope;to hang furniture from the ceiling that you want to turn into a swing;2;1;2;3;2
2067;rope;delineate a play area for a game;2;1;2;3;2
2067;rope;make it into a coat;1;1;2;2;1,5
2067;rope;use it as a scarf;2;1;2;3;2
2067;rope;make it into a chair;2;1;2;2;1,75
2067;rope;tie it around your car so no one can break in;3;1;2;3;2,25
2068;rope;jump;1;1;1;1;1
2068;rope;belt;1;1;1;1;1
2068;rope;suspenders;2;2;2;3;2,25
2068;rope;headband;1;1;1;2;1,25
2068;rope;house decor;1;1;2;1;1,25
2068;rope;hair tie;1;1;1;1;1
2068;rope;measuring tool;2;1;2;2;1,75
2071;rope;jump;1;1;1;1;1
2071;rope;handcuffs;1;1;1;1;1
2071;rope;shoelaces;1;1;1;1;1
2071;rope;belt;1;1;1;1;1
2071;rope;necklace;1;1;1;1;1
2071;rope;pretend hair;2;1;2;1;1,5
2071;rope;dog leash;1;1;1;1;1
2071;rope;zip line;4;2;2;2;2,5
2071;rope;pretend snake;1;1;2;1;1,25
2071;rope;make a rug;2;1;2;2;1,75
2071;rope;hair tie;1;1;1;1;1
2071;rope;phone cord;2;2;2;3;2,25
2072;rope;belt;1;1;1;1;1
2072;rope;weave it into a cozy blanket;2;1;2;3;2
2072;rope;repair broken shoes;2;1;2;2;1,75
2072;rope;keep your car together;1;1;2;2;1,5
2072;rope;knit a sweater for a cat;3;3;2;4;3
2072;rope;keep the gate outside of your house together;2;1;2;1;1,5
2072;rope;create a robe;2;2;2;2;2
2072;rope;get garbage out of a dangerous place for you to go to;1;2;3;3;2,25
2072;rope;use to catch crabs;2;2;2;2;2
2072;rope;catch raindrops;2;2;3;3;2,5
2072;rope;make a curtain;2;1;2;3;2
2072;rope;make a couch;2;1;2;2;1,75
2072;rope;fly a kite;2;2;2;2;2
2072;rope;fish hooks;2;2;2;1;1,75
2072;rope;make clothes;1;1;2;1;1,25
2072;rope;collect shells with;1;3;2;3;2,25
2072;rope;attach to an icicle and use it as a weapon in the winter;2;2;4;4;3
2073;rope;belt;1;1;1;1;1
2073;rope;swing;1;1;1;1;1
2073;rope;dog leash;1;1;1;1;1
2073;rope;tire tread;4;3;2;4;3,25
2073;rope;paper towel holder;3;1;2;3;2,25
2073;rope;shoe strings;1;1;1;1;1
2073;rope;bow tie;1;1;2;3;1,75
2073;rope;picture frame;2;2;2;3;2,25
2073;rope;tire swing;2;1;1;1;1,25
2073;rope;hair tie;1;1;1;1;1
2074;rope;lift;1;1;1;1;1
2074;rope;trap;2;1;1;2;1,5
2075;rope;using the   to time travel to different galaxies;2;3;3;3;2,75
2075;rope;using the   to trip somebody;1;1;1;1;1
2075;rope;using the   as a leash for a dog;1;1;1;1;1
2075;rope;mining gold with a magic;1;3;3;4;2,75
2075;rope;making yarn from a;1;1;2;3;1,75
2075;rope;stealing harry potters wand with a;2;3;3;4;3
2075;rope;making a bird house out of robe;2;1;3;2;2
2075;rope;making music with a;2;2;2;2;2
2076;rope;climbing;1;1;1;1;1
2076;rope;pull;1;1;1;1;1
2076;rope;knots;1;1;1;1;1
2076;rope;wrapping;2;1;2;1;1,5
2076;rope;tie;1;1;1;1;1
2076;rope;belt;1;1;1;1;1
2076;rope;hang;1;1;1;1;1
2076;rope;swing;1;1;1;1;1
2076;rope;dress;1;1;1;1;1
2076;rope;steps;1;1;2;1;1,25
2076;rope;exercise;1;1;1;1;1
2076;rope;whip;1;1;1;1;1
2076;rope;toy;1;1;1;1;1
2076;rope;gather;1;1;1;1;1
2076;rope;music;2;2;2;2;2
2076;rope;art;1;1;1;1;1
2077;rope;a belt;1;1;1;1;1
2077;rope;circular wall hangings;2;2;2;2;2
2077;rope;a headband;1;1;2;2;1,5
2077;rope;a towel rack;2;1;3;3;2,25
2077;rope;a knot sculpture;2;1;2;2;1,75
2077;rope;wrapping it around a vase or jar for decoration;2;2;2;1;1,75
2077;rope;a hanging seat if you attached some to two walls or the ceiling;3;1;2;3;2,25
2078;rope;making a hammock;2;1;1;3;1,75
2078;rope;learn to make awesome knots;1;1;2;1;1,25
2078;rope;fishing net;1;1;1;1;1
2078;rope;use to grow vine squash;3;3;2;2;2,5
2079;rope;noose;1;1;1;1;1
2079;rope;belt;1;1;1;1;1
2079;rope;bondage;1;1;2;1;1,25
2079;rope;ring;1;1;2;1;1,25
2079;rope;shoelace;1;1;1;1;1
2079;rope;necklace;1;1;1;1;1
2079;rope;pendulum;3;1;2;3;2,25
2079;rope;bracelet;1;1;1;1;1
2079;rope;whip;1;1;1;1;1
2079;rope;crochet material;1;1;2;2;1,5
2079;rope;bungee chord;2;1;1;1;1,25
2079;rope;rock climbing;1;1;1;1;1
2079;rope;hair tie;1;1;1;1;1
2079;rope;measuring tape;2;1;2;2;1,75
2079;rope;performance art;2;2;2;2;2
2079;rope;trip wire;2;1;1;1;1,25
2080;rope;lasso;1;1;1;1;1
2080;rope;as a manmade vine to swing amongst trees;3;2;4;2;2,75
2080;rope;hair accessory;1;1;1;1;1
2080;rope;decorative purposes;1;1;1;1;1
2081;rope;belt;1;1;1;1;1
2081;rope;necklace;1;1;1;1;1
2081;rope;bracelet;1;1;1;1;1
2081;rope;border;2;1;2;2;1,75
2081;rope;toy snake;1;1;2;1;1,25
2081;rope;neck tie;1;1;2;2;1,5
2082;rope;pulley;1;1;1;1;1
2082;rope;tether;1;1;1;1;1
2082;rope;belt;1;1;1;1;1
2082;rope;ring;1;1;2;1;1,25
2082;rope;bracelet;1;1;1;1;1
2082;rope;buoy;4;1;2;2;2,25
2082;rope;paintbrush;2;2;2;2;2
2082;rope;decorations;1;1;1;1;1
2082;rope;watch;2;2;3;2;2,25
2082;rope;jewelry;1;1;1;1;1
2082;rope;earring;1;1;1;1;1
2082;rope;guitar string;2;2;2;3;2,25
2082;rope;shoe string;1;1;1;1;1
2082;rope;anchor line;2;1;2;1;1,5
2082;rope;purse string;2;1;2;2;1,75
2082;rope;dog leash;1;1;1;1;1
2082;rope;pull out a tooth;2;2;2;2;2
2082;rope;fort;2;1;2;2;1,75
2082;rope;dog toy;1;1;1;1;1
2082;rope;stamp;2;1;3;2;2
2082;rope;fishing line;2;2;1;1;1,5
2083;rope;tie two people who annoy each other together for mediation;2;2;3;4;2,75
2083;rope;bridge across two buildings for birds;3;1;3;4;2,75
2083;rope;hold a bridge up;1;1;1;2;1,25
2083;rope;keep a helicopter from flying too high;3;2;2;2;2,25
2084;rope;to climb up it;1;1;1;1;1
2084;rope;bracelet;1;1;1;1;1
2084;rope;tie something together;1;1;1;1;1
2084;rope;using it to make a bridge;2;1;2;2;1,75
2084;rope;using it to pull something;1;1;1;1;1
2084;rope;shoe lace;1;1;1;1;1
2084;rope;tug a war;1;1;1;1;1
2084;rope;hanging someone;1;1;1;1;1
2084;rope;whipping someone with it;1;1;1;1;1
2084;rope;using it as a belt;1;1;1;1;1
2084;rope;using the material to make a fire;1;2;2;2;1,75
2085;rope;stretch it out;1;1;1;1;1
2085;rope;exercise with it;1;1;1;1;1
2085;rope;connect things together;1;1;1;1;1
2085;rope;decoration;1;1;1;1;1
2085;rope;tie things;1;1;1;1;1
2085;rope;sew things together;1;1;1;2;1,25
2085;rope;stretch things;1;1;2;2;1,5
2085;rope;arts and crafts;1;1;1;1;1
2085;rope;create marks;1;1;2;2;1,5
2085;rope;pull things;1;1;1;1;1
2086;rope;shoelaces;1;1;1;1;1
2086;rope;belt;1;1;1;1;1
2086;rope;scarf;2;1;2;3;2
2086;rope;necklace;1;1;1;1;1
2086;rope;dress;1;1;1;1;1
2086;rope;lasso;1;1;1;1;1
2086;rope;handle to a purse/bag;1;1;1;2;1,25
2086;rope;whip;1;1;1;1;1
2086;rope;use it to wrap up presents;2;1;2;2;1,75
2086;rope;hair band;1;1;1;1;1
2086;rope;you wan make a wrap around ring;1;1;2;1;1,25
2086;rope;backpack straps;4;2;2;2;2,5
2086;rope;you can use it as a tight walking;2;1;2;1;1,5
2087;rope;food lasso;1;1;2;3;1,75
2087;rope;intestinal connections;2;4;4;3;3,25
2087;rope;sensory   for diseases;2;3;2;3;2,5
2088;rope;wrap the   around your hand and use it to practice boxing;4;3;3;4;3,5
2088;rope;dye the   your hair color and use it as extensions or make a bun;3;1;3;3;2,5
2089;rope;swing;1;1;1;1;1
2089;rope;Firestarter;1;2;2;2;1,75
2089;rope;straps on bags;2;2;2;2;2
2090;rope;you can make an art sculpture and use the   to hold pieces up or be a part of the pieces;2;2;2;2;2
2090;rope;you can tear up a piece of   and tie the strings together to make a hat or a basket of some sort;2;2;3;3;2,5
2091;rope;you can use a   as a belt to hold your pants up;1;1;1;1;1
2091;rope;use a   to pull things closer to you without having to move up and get it;1;2;2;3;2
2091;rope;use a   to whip your kids if they misbehave;1;1;1;1;1
2091;rope;you can use a   to make a tire swing by hanging it off a tree;1;1;2;1;1,25
2091;rope;use a   to hold something together i.e. furniture;1;1;1;1;1
2091;rope;use a   to tie it to the tv remote  so you don't have to get up and get it;2;3;3;4;3
2091;rope;use a   to climb outside your window;1;1;2;2;1,5
2092;rope;belt;1;1;1;1;1
2092;rope;blanket;2;1;2;3;2
2092;rope;bowtie;1;1;2;3;1,75
2092;rope;mummy wrappings;3;2;3;3;2,75
2092;rope;hair extensions;2;1;2;2;1,75
2093;rope;use it to tie up a bicycle;2;1;2;2;1,75
2093;rope;use it to hang decorations around a house;1;2;2;2;1,75
2093;rope;turn it into jewelry;1;1;2;1;1,25
2093;rope;undo it to make a design for clothes;2;1;2;2;1,75
2094;rope;belt;1;1;1;1;1
2094;rope;clothing;1;1;1;1;1
2094;rope;jewelry;1;1;1;1;1
2094;rope;art;1;1;1;1;1
2094;rope;door holder;1;1;2;1;1,25
2095;rope;belt;1;1;1;1;1
2095;rope;clothes;1;1;1;1;1
2095;rope;insulation;2;2;3;3;2,5
2095;rope;fuse;1;2;2;3;2
2095;rope;fire starter;1;2;2;2;1,75
2096;rope;necklace;1;1;1;1;1
2096;rope;tightrope;1;1;1;1;1
2096;rope;wristband;1;1;1;1;1
2096;rope;wind chime;3;2;3;2;2,5
2096;rope;hand cuffs;1;1;1;1;1
2097;rope;if coiled on itself and glued together it could be a table;3;1;2;3;2,25
2097;rope;if cut and frayed  it could be hay bales in a cowboy diorama;3;5;4;3;3,75
2097;rope;a hopscotch play area;3;2;2;3;2,5
2097;rope;it could be used as a cat scratching post;3;2;2;2;2,25
2098;rope;connecting arguing siblings to force them to be together;2;2;2;3;2,25
2098;rope;lion's breath instrument;2;2;3;4;2,75
2098;rope;large yarn;1;1;2;2;1,5
2098;rope;ruler;2;1;2;2;1,75
2098;rope;unwind it and make fake hair;2;1;2;2;1,75
2098;rope;exercise equipment;1;1;1;1;1
2098;rope;show and tell for vocabulary lesson;1;3;3;3;2,5
2099;rope;jump over it;1;1;1;1;1
2099;rope;strap things to your car;1;1;1;1;1
2099;rope;throw it over a branch to swing on;1;1;1;1;1
2099;rope;lasso something;1;1;1;1;1
2099;rope;play tug of war with your dog;1;1;1;1;1
2099;rope;pretend it's a snake to scare someone;1;1;2;2;1,5
2099;rope;tie someone up;1;1;1;1;1
2099;rope;wear it as a belt and pretend you're a monk;3;2;2;3;2,5
2099;rope;practice knots;1;1;2;1;1,25
2099;rope;crawl up it to get inside a window;1;1;2;2;1,5
2099;rope;use it as a tail;2;1;2;2;1,75
2100;rope;a reliable manner of glue;1;2;3;3;2,25
2100;rope;building a bridge;2;1;2;1;1,5
2100;rope;decorations for a house;1;1;1;1;1
2100;rope;a way to keep your hair together;1;1;2;1;1,25
2101;rope;leash;1;1;1;1;1
2101;rope;use for painting a braided design;3;3;2;2;2,5
2101;rope;puppet strings;2;2;2;2;2
2101;rope;something to hold your books together;1;1;2;1;1,25
2101;rope;use for exercise;1;1;1;1;1
2102;rope;a belt;1;1;1;1;1
2102;rope;toy;1;1;1;1;1
2102;rope;exercise equipment;1;1;1;1;1
2104;rope;pulley;1;1;1;1;1
2104;rope;clothesline;2;1;2;1;1,5
2104;rope;shoelace;1;1;1;1;1
2104;rope;lasso;1;1;1;1;1
2104;rope;child leash;2;1;2;1;1,5
2104;rope;puppet string;2;2;2;2;2
2104;rope;curtain tie;1;1;2;1;1,25
2104;rope;kite tail;3;3;3;2;2,75
2106;rope;to climb up;1;1;1;1;1
2106;rope;tug o war;1;1;1;1;1
2106;rope;swing;1;1;1;1;1
2106;rope;twist and shape and put concrete on it  call it art;2;2;2;3;2,25
2106;rope;lasso for astronauts to catch aliens;2;5;3;1;2,75
2107;rope;jewelry;1;1;1;1;1
2107;rope;take it apart and use string as shoe laces;1;1;1;1;1
2107;rope;create a leash;1;1;1;1;1
2107;rope;as a weapon  to spank children with;1;1;1;1;1
2107;rope;wall decorations;1;2;2;2;1,75
2107;rope;use it as a belt when you cant find one;1;1;1;1;1
2108;rope;leash;1;1;1;1;1
2108;rope;skirt;2;1;2;1;1,5
2108;rope;necklace;1;1;1;1;1
2108;rope;bracelet;1;1;1;1;1
2108;rope;picture frame holder;2;1;2;3;2
2108;rope;clothes line;2;1;2;1;1,5
2108;rope;measuring stick;2;1;2;2;1,75
2108;rope;safety gear;1;1;1;2;1,25
2111;rope;leash;1;1;1;1;1
2111;rope;jump;1;1;1;1;1
2111;rope;pants;2;1;2;1;1,5
2111;rope;tie;1;1;1;1;1
2111;rope;belt;1;1;1;1;1
2111;rope;bracelet;1;1;1;1;1
2111;rope;wig;2;1;2;2;1,75
2111;rope;measurement;2;1;2;2;1,75
2111;rope;fake snake;1;1;2;1;1,25
2111;rope;finish line;2;1;2;2;1,75
2111;rope;bungee cord;2;1;1;1;1,25
2111;rope;hair tie;1;1;1;1;1
2111;rope;blind fold;2;2;2;2;2
2112;rope;a belt;1;1;1;1;1
2112;rope;tie the bumper of a car on;1;1;2;2;1,5
2112;rope;fray and use as floss;2;2;3;4;2,75
2112;rope;hang out of the back of pants to be the scarecrow's pet;3;2;2;3;2,5
2113;rope;as a tie;1;1;2;1;1,25
2113;rope;as a belt;1;1;1;1;1
2113;rope;to play a game of jumping jacks;2;1;2;2;1,75
2113;rope;to keep a mattress from sliding off of a car;1;1;2;1;1,25
2113;rope;as a hair tie;1;1;2;1;1,25
2113;rope;to pull a car;1;1;1;1;1
2113;rope;to measure your arm;2;1;2;2;1,75
2113;rope;to hang your clothes across when tied up;2;1;2;1;1,5
2114;rope;use it as necklace;1;1;2;2;1,5
2114;rope;use it as a leash;1;1;1;1;1
2114;rope;use it as a lever  pull it and something will happen;1;1;3;2;1,75
2114;rope;use it as a swing;2;1;2;1;1,5
2114;rope;use it as a belt;1;1;1;1;1
2114;rope;tie many together and make a large swing;2;1;2;2;1,75
2115;rope;making some form of clothing out of it;1;1;2;1;1,25
2115;rope;unbinding it and weaving the pieces into a patter on a piece of mesh;2;1;2;3;2
2115;rope;braiding a small piece into a person's hair to create a design;1;1;3;3;2
2116;rope;belt;1;1;1;1;1
2116;rope;swing;1;1;1;1;1
2116;rope;earrings;1;1;1;1;1
2116;rope;wig;2;1;2;2;1,75
2116;rope;picture frame edge;2;2;2;3;2,25
2116;rope;neck tie;1;1;2;2;1,5
2116;rope;fire starter;1;2;2;2;1,75
2117;rope;use   to pull out teeth;3;2;2;2;2,25
2117;rope;use colorful   as decoration on a wine bottle or vase;2;2;2;2;2
2117;rope;do any experiment on how you get along with a person you're tied to for 4 hours using;2;3;4;3;3
2117;rope;use   to practice braiding in case you don't have a doll to practice on;2;2;3;3;2,5
2117;rope;use tiny   for earrings;1;1;2;2;1,5
2117;rope;use   as a replacement for hair if you can't afford weave;2;3;3;2;2,5
2117;rope;use   as a belt;1;1;1;1;1
2117;rope;use   to store things on the ceiling instead of the floor;4;2;3;4;3,25
2120;rope;ladder;1;1;1;2;1,25
2120;rope;belt;1;1;1;1;1
2120;rope;a ring;1;1;2;1;1,25
2120;rope;necklace;1;1;1;1;1
2120;rope;bracelet;1;1;1;1;1
2120;rope;camping;1;1;1;1;1
2120;rope;watch;2;2;3;2;2,25
2120;rope;dream catcher;3;2;2;3;2,5
2120;rope;pumpkin;2;2;2;1;1,75
2120;rope;tie down a trunk;1;1;2;1;1,25
2120;rope;shoe string;1;1;1;1;1
2120;rope;dog leash;1;1;1;1;1
2120;rope;carry a cup;2;1;2;3;2
2120;rope;pull up bar;3;2;2;2;2,25
2120;rope;hair tie;1;1;1;1;1
2120;rope;fishing pole;2;2;2;1;1,75
2121;rope;climbing;1;1;1;1;1
2121;rope;harness;1;1;1;1;1
2121;rope;noose;1;1;1;1;1
2121;rope;hitch;1;1;1;1;1
2121;rope;belay;3;1;1;1;1,5
2121;rope;escape;1;1;2;1;1,25
2121;rope;pendulum;3;1;2;3;2,25
2121;rope;lasso;1;1;1;1;1
2121;rope;pulley system;1;1;1;1;1
2121;rope;make a splint;2;2;2;2;2
2121;rope;training;1;1;1;1;1
2121;rope;dock a boat;1;1;1;1;1
2121;rope;tug o  war;1;1;1;1;1
2121;rope;make a raft;3;2;2;3;2,5
2122;rope;pulley;1;1;1;1;1
2122;rope;jump;1;1;1;1;1
2122;rope;tie;1;1;1;1;1
2122;rope;belt;1;1;1;1;1
2122;rope;weapon;1;1;1;1;1
